"gene","log2FC","pvalue","padj"
"FRYL",0.407925779793983,2.2786503206148e-06,0.00305567007994444
"PGRMC1",2.27997730183822,2.45325181591412e-06,0.00328981068514083
"EIF4A2",0.633557391105128,2.64821866944976e-06,0.00355126123573213
"CHST11",0.428481979270929,2.86061896248615e-06,0.00383609002869392
"DUSP16",1.07702291271067,3.28455588343999e-06,0.00440458943969303
"ANKRD12",0.402969298405295,3.44623350920842e-06,0.00462139913584849
"MT-ND3",-0.549167546665547,3.70320816048491e-06,0.00496600214321027
"CLASP1",0.425458225337586,4.22945061449953e-06,0.00567169327404387
"MBNL2",0.628601650248822,4.67110283809709e-06,0.0062639489058882
"OGT",0.747014104612654,4.98135101492447e-06,0.00667999171101371
"SRSF5",0.779407205057614,5.02687221043992e-06,0.00674103563419993
"SLC38A1",0.289492133654225,5.38569389362838e-06,0.00722221551135566
"RHOB",0.347805411261692,5.51299788111138e-06,0.00739293015857036
"CNST",0.946211477755646,6.24254960306484e-06,0.00837125901770996
"PDE3B",0.872818350133038,6.39648998307465e-06,0.00857769306730311
"ARHGEF12",1.14004539416248,6.45577022160134e-06,0.0086571878671674
"CYP4A11",9.76619720136884,7.48654593156403e-06,0.0100394580942274
"CHD1",0.373798079955694,7.6550480185501e-06,0.0102654193928757
"SP100",0.412157207655092,8.10300063197671e-06,0.0108661238474808
"CAB39",0.67760695833398,8.5534693700392e-06,0.0114702024252226
"CNOT2",0.834894614515172,8.87465247883063e-06,0.0119009089741119
"PHKB",1.17122977123447,9.53855117464148e-06,0.0127911971251942
"FBXW11",0.874810995281393,9.9454601919229e-06,0.0133368621173686
"ZBTB20",0.474960657581068,1.01064633335678e-05,0.0135527673303144
"NDFIP1",0.80059161690841,1.03673827666153e-05,0.0139026602900312
"CYP4F3",2.3783453113174,1.08483287135425e-05,0.0145476088048604
"LUC7L3",0.470748346734243,1.09227329692873e-05,0.0146473849118142
"PSME4",0.489525438913797,1.10889354543558e-05,0.0148702624442911
"RNF19A",0.678485880820419,1.12972433853882e-05,0.0151496033798056
"MAP3K2",0.548345499485569,1.1312046116378e-05,0.0151694538420629
"COG5",0.337505257048754,1.16671276267107e-05,0.015645618147419
"OGA",0.34005738832078,1.18040919666292e-05,0.0158292873272497
