"gene","log2FC","pvalue","padj"
"CSNK1A1",-0.416002636581351,4.17600984892183e-05,0.0560002920740417
"RPL24",0.71865326573852,4.28706334125143e-05,0.0574895194061817
"USP9X",-0.435412750229193,4.28970695456896e-05,0.0575249702607697
"HERC2",-0.768295652898038,4.3444827576677e-05,0.0582595137803239
"NCOA2",-0.344159625961138,4.35880449759541e-05,0.0584515683127545
"RPS25",0.308457199124402,4.43525558516147e-05,0.0594767773970154
"PROX1",0.584147732029611,4.57004420525072e-05,0.0612842927924122
"METTL15",-0.795143019398575,4.65730562705436e-05,0.062454468458799
"MARCH7",-0.695146454349011,4.73304058751324e-05,0.0634700742785526
"NF1",-0.618443656322759,4.7507049644434e-05,0.063706953573186
"BRAF",-0.444311263861132,4.81024440860761e-05,0.064505377519428
"COG5",-0.252398946535413,5.09540903214284e-05,0.0683294351210354
"DNAJC3",-0.592330793573431,5.31429991517654e-05,0.0712647618625175
"NSMCE2",-0.363978543451005,5.55599260113496e-05,0.0745058607812199
"NIPBL",-0.440638554314224,6.05321519769632e-05,0.0811736158011076
"LARP4",0.983241974477203,6.29430351913646e-05,0.0844066101916199
"FTO",-0.523578582071956,6.73170695116577e-05,0.090272190215133
"FTX",-0.435764885373548,6.98382548555026e-05,0.093653099761229
"MDM2",0.428538461205664,7.16573432648801e-05,0.0960924973182042
"RPL14",0.551857113843588,7.24899064564996e-05,0.097208964558166
"MTDH",0.325973473320097,7.48832243260995e-05,0.100418403821299
"MLXIPL",1.74051647036733,8.0274848041941e-05,0.107648571224243
"LITAF",0.27335049184606,8.10374116019671e-05,0.108671168958238
"TBC1D5",-0.483025404187004,8.40873908048566e-05,0.112761191069313
"DLG1",-0.662024182735439,8.8130507278336e-05,0.118183010260249
"HADHA",0.572389538696298,8.92164793144094e-05,0.119639298760623
"RPTOR",-0.570709785684824,8.97060515831386e-05,0.120295815172989
"BDP1",0.343462992052281,9.05700495048014e-05,0.121454436385939
"WDR26",-0.425894594996205,9.11369343793494e-05,0.122214629002707
"MT1X",-0.37448711847988,9.64702931279524e-05,0.129366663084584
"PLEKHA5",-0.82224867864724,9.70309823773638e-05,0.130118547368045
"VPS41",-0.610984347669912,0.00010122353709455,0.135740763243791
"CDC73",-0.49895780143658,0.000101932704522689,0.136691756764926
"TTPA",1.24097271175907,0.000102401784148592,0.137320792543262
"NUMB",0.412944255999049,0.000102676950252645,0.137689790288797
"NSUN6",-0.701590667710744,0.000104484597271126,0.14011384494058
"HNRNPK",-0.426709416595263,0.00010626106264597,0.142496085008246
"KIAA0232",0.26127870981404,0.000110896841067177,0.148712663871084
"PLPP1",0.819758559591487,0.00011102764190144,0.148888067789832
"PIKFYVE",-0.28698977662638,0.000113660917591156,0.15241929048974
"JARID2",0.334369737990767,0.000138617748642579,0.185886400929699
"TMEM131",-0.561764957230307,0.000144895028664763,0.194304233439448
"DLEU2",0.486837671021521,0.0001475379730189,0.197848421818345
"DDX3X",-0.329922137910681,0.000149617176004532,0.200636633022077
"ANGPTL3",0.438303557946939,0.000156745532323357,0.210195758845621
"CTNNB1",-0.664706233637502,0.000157906522085618,0.211752646116814
"TOP1",-0.537648213954211,0.000160589053998843,0.215349921412448
"CD63",0.634491786613753,0.000161543117263626,0.216629320250522
"ANKIB1",-0.400783074698914,0.000161819669730165,0.217000177108151
"ATR",-0.690481250696223,0.000165336189252602,0.221715829787739
"MTR",-0.559007955826897,0.000167643479531855,0.224809906052217
"EIF3H",-0.871913955921623,0.000175081503427449,0.234784296096209
"PIAS1",-0.640218235469352,0.000176739191419899,0.237007255694084
"XRN1",-0.274136930223116,0.00018302418553909,0.24543543280792
"SMAD2",-0.94502312181814,0.000184162944464804,0.246962508527302
"SIK2",-0.452247389247588,0.000189573877185843,0.254218569306216
"H6PD",0.602309165627344,0.000189705377504272,0.254394911233228
"TBL1XR1",-0.438419115510825,0.000193694713265608,0.25974461048918
"RHOBTB3",0.904160383908467,0.000198674945449619,0.266423101847939
"LUC7L2",-0.699640692282234,0.000200210477986731,0.268482250980207
"TLCD4",0.782567564974712,0.000208105234184386,0.279069119041261
"MBNL1",-0.293266367378714,0.000208809246158704,0.280013199098822
"SND1",-0.34271559289866,0.000225660202754849,0.302610331894252
