"gene","log2FC","pvalue","padj"
"TRIM26",-1.30728411337612,8.59679891626609e-05,1
"FUT11",-2.88859548026562,8.69730923100008e-05,1
"UTRN",0.286658404762107,8.74553072741152e-05,1
"CREBRF",-1.35500846981835,8.76437648575299e-05,1
"RASA2",-0.758331470386394,8.92638157337665e-05,1
"VAV3",-0.726261701826218,9.09208202524973e-05,1
"COX6C",-0.866275059425114,9.14156488811203e-05,1
"PRF1",-2.03987304647788,9.54635691277147e-05,1
"TNS1",4.88161170739357,9.57367118134452e-05,1
"SASH1",0.662934610774151,9.69107483799456e-05,1
"RC3H1",-0.859923947349658,9.74177132766802e-05,1
"MCF2L",0.26970827762104,9.81813409144069e-05,1
"CLEC4G",-10.6153784036882,9.87538105405006e-05,1
"EVA1C",-0.476746351532446,0.000101707319243267,1
"NPL",-3.51169454030882,0.000102118336313048,1
"MARCH7",-1.78451706851918,0.000103196064728265,1
"RPL38",-0.825051671560907,0.000104175798687637,1
"BAZ1B",-0.618904993937621,0.000105279524756403,1
"BCL11B",-0.935866449163753,0.000105776052340612,1
"WSB1",-0.87342243616876,0.000106348735048925,1
"SAMHD1",-0.765791691770188,0.000106734886248974,1
"CHST11",-0.562572334522744,0.000107097251697897,1
"RHOB",-0.756061779322064,0.000108276244334302,1
"IFITM10",-5.2855788121081,0.000110053694387592,1
"ANKHD1",-0.745229923709207,0.000111255182863157,1
"HNRNPC",0.447431404858716,0.000111636380782238,1
"SMARCA2",0.561790713511392,0.000113049050827694,1
"MORC3",-1.54730811524894,0.000114318556385008,1
"TGFB1",-1.39728046217318,0.000116837138871487,1
"WWP1",-1.29487886713518,0.000119902889806107,1
"DENND4C",-0.75238419439283,0.000120087565809525,1
"MBD2",-1.4878979529592,0.000121076205736212,1
"HIVEP2",-0.354096700844889,0.000121174509177868,1
"CIRBP",-1.33940834182829,0.000121586808438465,1
"EGFL7",-0.781128154397217,0.00012500640463438,1
"CCL4",-1.41052100349918,0.000125111462486954,1
"ZEB2",-0.831871257319913,0.000128051089785886,1
"KIAA0355",-1.27620256311022,0.000129060288293935,1
"INPP4B",-0.917526649281904,0.000129292581884503,1
"PITPNA",-0.951450898285038,0.000129806967159464,1
"XPO1",0.687458505924661,0.000129845719799946,1
"RPL36A",-0.270552539287721,0.000130252134595308,1
"ATF7IP",-0.551547101610905,0.000132539655198188,1
"TPM4",-0.543891750214897,0.00013378741101469,1
"SLC4A7",-0.545186410623731,0.000133956910010878,1
"MAX",-0.61315486704546,0.000134219550103717,1
"UBR1",-0.848564604816842,0.000135924839642467,1
"SESN1",-2.05095002671494,0.000139691037738695,1
"RPS3A",0.255108854821584,0.000139939079050626,1
"TMEM37",-5.01076918569147,0.000140483297172389,1
"COTL1",-1.90249375074695,0.000142231327591507,1
"SNRK",-0.484502691324524,0.000144659036705696,1
"RGL3",-3.22653004816977,0.000146656577161903,1
"MARCKS",6.44901081091394,0.000147953400733126,1
"RPL31",-0.724446736788302,0.000148817000478876,1
"CYP2E1",2.35075524345061,0.00014912562571494,1
"ITPRIP",-1.2033368022162,0.000149543304990454,1
"ZMIZ1",-0.892428635172898,0.000150379265276707,1
"SEC24B",-0.463082477004846,0.000150715008096797,1
"CAB39",-1.105540286682,0.000152271842684052,1
"STC1",6.64405801353642,0.000152537706083612,1
"EMP1",6.33939044465375,0.000152594389528478,1
"VPS13C",-0.626146888338337,0.000153656497136546,1
"MTUS1",6.49238721230661,0.00015514561768789,1
"ADGRL4",-0.512025502524851,0.000157528025564554,1
"JUN",0.65241017462704,0.000161691404239588,1
"HLA-E",-0.324853760469308,0.000163852360959389,1
"TOMM7",-1.5102267055413,0.00016539150814059,1
"RHOA",-1.10404665232212,0.000165609910973558,1
"H3F3A",-0.441152002249178,0.000168025479581378,1
"HLA-DPB1",-0.789308799938835,0.000168607692381173,1
"INPP4A",-1.15180164537389,0.000171457638648493,1
"SDCBP",0.482423816195158,0.000173804693515893,1
"ID2",-0.548801518964207,0.000174002534723541,1
"ACIN1",-1.04261548467198,0.000174118468851565,1
"NCALD",-1.01005344887439,0.00017571095269252,1
"ATXN2",-0.788657426025201,0.000178066268541568,1
"RPL14",0.834148150963013,0.000178271476068799,1
"MYCBP2",1.79951054548804,0.000181929414938599,1
"MYL6",-0.264438015258747,0.000184436076664988,1
"COX5B",6.13325562963086,0.000184687789509006,1
"GATM",6.25742272068625,0.000186081419013514,1
"FAM107B",-0.810339424041064,0.000186330433094074,1
"HECA",-1.24371174433433,0.000187723616592956,1
"WDR33",-1.96820939864914,0.000189339247324994,1
"MEF2A",0.540268652444733,0.000191213033315859,1
"DUSP2",-2.01338867125049,0.000192703716134197,1
"PPM1B",-0.775299783245002,0.000196242788729467,1
"OGDH",-1.17944004182666,0.000196438992669384,1
"NOTCH4",-0.640554105942733,0.000196484142914671,1
"DDX6",-1.68228141480312,0.000197481256892395,1
"ATP1B3",-0.389555958258207,0.000202578909518089,1
"DNAJC5",-1.09895920626232,0.000203245203402173,1
"PAM",1.49289547141755,0.000205409451226226,1
"HOOK3",-0.572217080307626,0.000208661744652831,1
"AMBP",3.34791565155112,0.000212673263701545,1
"KPNA6",-1.11039768226982,0.000212827361297304,1
"C20ORF194",-0.764146719197331,0.000221520208822653,1
"DGKG",-3.43039069833903,0.000223413132824568,1
"PDCD4",-1.04902147099684,0.000224974328899753,1
"TMCC3",-1.69488678118595,0.000227199981918877,1
"ROCK2",-0.610107914250403,0.000228378216646729,1
"VTN",6.18440188899249,0.000230102103581521,1
"PCBP2",-1.17560027601162,0.000231555956328376,1
"UBA52",-0.406481027570676,0.000233367490497055,1
"CAMKMT",-0.563911957937133,0.000233821641059168,1
"FAM219A",-0.305379876600554,0.000236596698108267,1
"BBX",-1.19642806448472,0.000243355136952597,1
"MTDH",-0.672359478336635,0.000243594343650502,1
"SH2D3C",-1.55531722028243,0.000244336458550389,1
"CHRM3",6.35911864087163,0.000246502288578599,1
"RNF10",-1.85556688800552,0.000249887951613439,1
"NFX1",-1.47316542058754,0.000252708401319777,1
"AKAP12",-0.918794604354141,0.000253056168426084,1
"NDFIP1",-1.22750929944514,0.000254158565914543,1
