"gene","log2FC","pvalue","padj"
"ZDHHC20",-0.338333891790922,7.25854795972916e-26,2.65670113874047e-21
"POC1B",-1.02702533372523,7.58805668392426e-26,2.77730462688312e-21
"SSR3",0.955851710262594,7.75338149245305e-26,2.83781516005274e-21
"ERCC5",-0.351151477029678,7.81016626753059e-26,2.85859895557887e-21
"GLMP",2.67992390168813,7.98214648260187e-26,2.92154543409711e-21
"ARHGEF10L",1.71683245482279,8.10968728085999e-26,2.96822664166757e-21
"ATF3",3.12130650824989,8.15141483198564e-26,2.98349934265506e-21
"PMS1",-0.919350522103402,8.22920588406204e-26,3.01197164562555e-21
"RIDA",1.59010670901657,8.38932870692079e-26,3.07057820002008e-21
"RSRC1",-0.80997198694523,8.54483386934674e-26,3.1274946445196e-21
"LINC01004",-0.625564184866823,8.61700011572351e-26,3.15390821235596e-21
"RALGAPA2",-0.804320009672519,9.19259398557862e-26,3.36458132466163e-21
"ZNF281",1.84079747322528,9.35316935576191e-26,3.42335351590242e-21
"LINC02542",2.87483487287977,1.00974180394487e-25,3.69575597661862e-21
"SULT1B1",2.53468980189488,1.02310583879715e-25,3.74466968058145e-21
"NADK2",0.63655700735354,1.07514207673544e-25,3.93512751505938e-21
"CEP290",-0.806111311177053,1.12120216266748e-25,4.10371203557925e-21
"EPM2AIP1",-0.774245194277504,1.13063797015672e-25,4.1382480345706e-21
"TSR3",2.48873738031536,1.15267326456565e-25,4.21889941563672e-21
"MAPKAPK2",-0.343275238395894,1.16399671284789e-25,4.26034436869456e-21
"AARS",1.89513791719847,1.16583199804131e-25,4.26706169603098e-21
"AC092691-1",8.27313588783088,1.21086190065327e-25,4.43187564258102e-21
"ALDH7A1",2.74677819029632,1.24542874956939e-25,4.55839376629891e-21
"NR2F6",2.5644439660765,1.26630628407917e-25,4.63480763035816e-21
"LPIN1",-0.280384713129496,1.27235127007808e-25,4.65693288361278e-21
"NGLY1",-0.759662988687123,1.27269972041129e-25,4.65820824667735e-21
"TMSB4X",-0.324271130975705,1.2962929962228e-25,4.74456199547508e-21
"DAPK2",-1.25521113562203,1.38636666268206e-25,5.0742406220826e-21
"SPEN",0.468832605882188,1.44535510692944e-25,5.29014422687246e-21
"MT1H",-9.50753289652403,1.44715352966773e-25,5.29672663393687e-21
"SPPL3",-0.54681335912184,1.44739486666857e-25,5.29760995149363e-21
"PIK3C2G",1.66946686653371,1.46145755142482e-25,5.34908078396997e-21
"WDR7",-0.741640446683365,1.5476203433373e-25,5.66444521864884e-21
"SND1",-0.366914215567196,1.59872130295925e-25,5.85147984096116e-21
"HIF1A",-0.378662877528398,1.65023835951177e-25,6.04003741964902e-21
"KIAA1328",-1.05284783453797,1.70546735760791e-25,6.24218107558073e-21
"RAB8B",-0.313514056885843,1.83138239759366e-25,6.70304271343256e-21
"RAB10",0.25156907994892,1.84408233831967e-25,6.74952576648382e-21
"JPT1",2.99940060828497,1.86997088710879e-25,6.84428044390687e-21
"MCPH1",-0.794932792081686,1.90569570518256e-25,6.97503685053869e-21
"NME4",2.27735761793836,1.93981892592088e-25,7.09993125076302e-21
"BICC1",-3.92627809595007,1.96621645894622e-25,7.19654886138906e-21
"PLA2G12B",2.74103348529651,2.00922667023378e-25,7.35397053572266e-21
"YPEL5",-0.329710957266204,2.03115838215774e-25,7.43424279453553e-21
"WARS2-AS1",-1.13135720432046,2.03504038138893e-25,7.44845129992162e-21
"RAPH1",1.33269213144126,2.04698939937922e-25,7.49218590066787e-21
"METTL15",-0.875246650571616,2.06757375466034e-25,7.56752669943231e-21
"NSMCE2",-0.593532958650864,2.0763359443028e-25,7.59959718974269e-21
"PCBP1-AS1",-0.550125046929613,2.1207463879532e-25,7.7621438545475e-21
"LSAMP",1.947749419697,2.15079428380021e-25,7.87212215813714e-21
"NEK7",-0.514484818110273,2.35266428273776e-25,8.61098654124847e-21
"FGFR1OP2",-0.343244610531615,2.41505805102212e-25,8.83935397254605e-21
"ENPP2",2.61142275297165,2.46717354859417e-25,9.03010190520953e-21
"PPP4R3B",-0.415224900573644,2.47921186360888e-25,9.07416334199487e-21
"TMEM260",-0.966333045361118,2.58601519200129e-25,9.46507420424391e-21
"RTN3",1.52568341262903,2.63821620455379e-25,9.65613513028733e-21
"APPL2",-0.943712167461381,2.66630570644997e-25,9.75894551617755e-21
"IGHG2",-4.80438179629636,2.70510957151004e-25,9.90097154268389e-21
"GIGYF2",-0.448203893189896,2.87017998613177e-25,1.05051457672409e-20
"SLC25A47",-5.69691313111459,2.94283923999341e-25,1.07710859022999e-20
"HCFC1",1.06581009045714,3.05963747423947e-25,1.11985791194639e-20
"INTS8",-0.597831465033709,3.17750424960314e-25,1.16299833039724e-20
"AC084198-2",-1.29951961947229,3.17786498616212e-25,1.1631303635852e-20
"ANKAR",-1.36758950818618,3.20405183954816e-25,1.17271501379302e-20
"AFAP1",-1.30267502308344,3.24668097435236e-25,1.18831770342271e-20
"FBXO21",-0.953358354759622,3.25680628229449e-25,1.19202366738261e-20
"POLR2E",1.67176227139835,3.41247578344883e-25,1.24900026150011e-20
"UVRAG",-0.352915595456652,3.50169421466589e-25,1.28165509950986e-20
"POLD2",1.8771383532829,3.5328133472604e-25,1.29304501323078e-20
"IGLC2",-3.19264178195155,3.54122825963734e-25,1.29612495530986e-20
"JPX",-0.686476655872323,3.5782085631785e-25,1.30966011620896e-20
"ADIPOR1",1.50151421222632,3.61093863463507e-25,1.32163964966278e-20
"CDKN2C",5.31478551128866,3.72462951935005e-25,1.36325165037731e-20
"POLQ",2.91879178421044,3.88495442859111e-25,1.42193217040863e-20
"USP4",0.512116637870674,4.03644721201323e-25,1.47738004406896e-20
"CNTLN",1.26183132981099,4.09185407040632e-25,1.49765950830942e-20
"TMPRSS15",9.44049647305522,4.19984258469162e-25,1.53718438442298e-20
"MCC",-1.15826180576406,4.58426102773414e-25,1.67788537876097e-20
"TM2D1",-0.59566335701615,4.60298942058709e-25,1.68474015782908e-20
"PPP1R21",-0.459569514956006,4.72516574450319e-25,1.72945791414561e-20
"LINC02505",8.83960350346922,4.86990959780066e-25,1.78243561189102e-20
"ARG1",1.04230660120237,4.95668598864912e-25,1.81419663870546e-20
"CCDC93",-0.9281007274018,4.97078122261226e-25,1.81935563528831e-20
"TUBB2A",3.84622661293571,5.01800303898571e-25,1.83663929229916e-20
"ARNTL",-0.599235265392316,5.23997788544318e-25,1.91788430585106e-20
"LRCH1",-0.510625089274705,5.36576016535953e-25,1.96392187812324e-20
"RETREG2",1.60191051543457,5.4454539693577e-25,1.99309060732461e-20
"H6PD",0.545012469699555,5.52606833868718e-25,2.02259627264289e-20
"ATP5PF",1.82049105308106,5.5962523132465e-25,2.04828430917135e-20
"DDX60L",-0.741595887083403,5.65750813232209e-25,2.07070455151121e-20
"ANKZF1",-0.978801225022071,5.70023459973916e-25,2.08634286585053e-20
"LASP1",0.932818574144252,5.72754224483944e-25,2.09633773703368e-20
"ATG2B",-0.687993239683846,5.74947459649665e-25,2.10436519706374e-20
"AL133372-2",9.1901484427563,5.78868866458769e-25,2.11871793812574e-20
"CSGALNACT2",-0.588475273551625,5.9282277666699e-25,2.16979064487885e-20
"GSAP",-0.621584204911903,6.12740676711757e-25,2.2426921508327e-20
"ANKS1A",-0.581479923445991,6.52212692298232e-25,2.38716367508076e-20
"MYL12B",0.817265134878961,6.53176461492429e-25,2.39069116670844e-20
"TPR",0.460898433490917,6.8663010469909e-25,2.51313484620914e-20
"GLUD1",0.507596755684269,6.86704726340545e-25,2.51340796887903e-20
"ARHGDIA",1.53824901410865,6.90469988043508e-25,2.52718920323804e-20
"CCNB2",4.89538695154076,6.9859342082792e-25,2.55692177957227e-20
"NSRP1",-0.348171655980186,7.51287271228319e-25,2.74978654142277e-20
"GNS",1.19648558519175,7.92304059228749e-25,2.89991208718314e-20
"GALNT11",-0.531405247827392,8.00569634836972e-25,2.9301649204668e-20
"ZNF451",-0.586080808048104,8.98677772756257e-25,3.28925051606518e-20
"PSMA7",0.970709562609639,9.15479823368842e-25,3.3507477015123e-20
"RELL1",-0.76319552213783,9.43113467323244e-25,3.45188960174981e-20
"MYLK",1.31749109614187,9.49325595997057e-25,3.47462661390883e-20
