,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
PDE4D,18,indianred,indianred,2,-0.38417673614731873,-0.2722531049865588,0.6582848895115986,0.11413830253376242,-0.2384532665122124,-0.18715654102846402,0.4597429499478926,0.15427902390849288
EPB41,18,indianred,indianred,2,-0.4791119311424896,-0.38863588451198133,0.647307109005276,0.07985380102102406,-0.24401481732733865,0.121280883333695,0.4645048295988647,0.16472724793991386
BPTF,18,indianred,indianred,2,-0.6656785948195354,-0.3552985518506753,0.6443962813152644,0.1073647009488534,-0.2332948984837471,-0.18909676681200044,0.38112735000081877,0.00045477470321200026
CDC42SE2,18,indianred,indianred,2,-0.702534398800278,-0.4701089586554246,0.6440347708213667,0.025181774389441216,-0.18677424101783013,-0.02910064473426615,0.4179078931625991,-0.1110506314627657
ASAP1,18,indianred,indianred,2,-0.5641742095750614,0.008801929572767823,0.64339364214162,0.41258558688894165,-0.5656506117588997,0.21818361972112763,0.6375390641469308,-0.05965742651628409
STIM1,18,indianred,indianred,2,-0.5034803349826129,-0.022736549469290393,0.6386779749838014,0.35562060964965264,-0.4477211572039974,-0.1331453875734034,0.6016997921400482,0.3922406609689309
SLC23A2,18,indianred,indianred,2,-0.3693386204844731,0.1768662717966244,0.6285151830364623,0.4414431257586634,-0.5710348741868368,0.22172090218649043,0.6283444393723343,-0.1102015085430202
GATAD2B,18,indianred,indianred,2,-0.7083987787151776,-0.1854218869795988,0.622176513905001,0.2953477191295262,-0.3877361479185278,0.13784792724166164,0.5076717161256761,-0.002318541659287408
CADPS2,10,indianred,indianred,2,-0.3020704013054128,-0.21568989854754564,0.6096242725521152,0.10811385707204217,-0.15369001013140185,-0.30110679544568836,0.3671233048646182,0.24827051564947814
IMPAD1,18,indianred,indianred,2,-0.38600732863334886,-0.03446894556059946,0.6055933850273633,0.28820371247450144,-0.4047239600325638,0.14517685371294617,0.5461601577058909,0.33058057927118717
SAMHD1,18,indianred,indianred,2,-0.455552327262691,-0.6351950886633042,0.6050183165002214,-0.19573367587168597,-0.03157137272180117,-0.13031683600139782,0.3221251841496789,-0.23780164511123913
UBR2,18,indianred,indianred,2,-0.7205874572966716,-0.31637164492443365,0.5974509271289205,0.12992865911134657,-0.26424091376629644,0.03948396712354103,0.411316093397979,-0.11181508814063307
SOX5,17,indianred,indianred,2,-0.11551561260115718,-0.20588769978042296,0.5947681521967602,0.01095172631010112,-0.14818411608735657,-0.11560154780641807,0.36637874456970204,-0.17063053939989517
PAK2,18,indianred,indianred,2,-0.16144911615220406,0.11533931766870378,0.5943519480186988,0.3606147985931564,-0.4374692146926754,0.13188405276579965,0.49941404915430593,0.011217325881535305
TSHZ2,13,indianred,indianred,2,-0.3486545209385219,-0.16673898050370556,0.5938561579225148,0.19917370385696906,-0.3188408187934366,0.15268805087060572,0.4711033604182909,-0.059382471804956045
CMIP,18,indianred,indianred,2,-0.5985633079781868,-0.3971142596723121,0.5935514783081413,0.07605249641776789,-0.20426264354562512,0.018890924375866407,0.31760634345721145,-0.13044762890709485
THRB,18,indianred,indianred,2,-0.42105078540652435,0.17749660051527352,0.5917163596629835,0.47286619842475514,-0.4944015670528399,0.05270259886792895,0.5222174394583367,-0.029185513074568774
PARD3B,14,indianred,indianred,2,-0.34461861432540947,0.05765970530731745,0.5911565619613773,0.3027828007058286,-0.4894694196791922,0.030608748721375204,0.6724899140291032,0.07876165363605608
ACACA,18,indianred,indianred,2,-0.5936302741146887,0.14858259853047778,0.5868894253250672,0.5253580285972181,-0.5698371108239049,0.18848409300391647,0.5677116937782477,0.3496640101355952
DLEU1,18,indianred,indianred,2,-0.35053640631759786,0.2143870307782812,0.5828191572961338,0.5524869095777559,-0.5831344336422731,0.36162646012401006,0.6001666341629758,0.265313823859971
FKBP5,18,indianred,indianred,2,-0.6728229242204699,0.00536426006481579,0.5692705614477764,0.454792205636202,-0.5946512752630868,0.41547515698900683,0.6784474589139197,0.5384158645594496
CNOT6L,18,indianred,indianred,2,-0.25831150053427504,-0.765195157938863,0.5643865138887941,-0.4472343097335684,0.23589111423682727,-0.47328904872933847,0.11505015366314968,-0.3264161009981588
FOXO1,18,indianred,indianred,2,-0.5594432664215303,-0.40614750337464406,0.5596262650777124,0.029862525824581886,-0.12818757737816613,-0.04393355525664648,0.2786773739860946,0.025783417569586697
LPIN2,18,indianred,indianred,2,-0.28692363697530987,0.042519980114106036,0.5594456944293943,0.4215233446383277,-0.4905499165102653,0.2981033411320323,0.5868427840172891,0.36183537929694326
KAT6B,18,indianred,indianred,2,-0.21440280998351124,-0.00562876051018285,0.5519377059214067,0.193813508081027,-0.26226673199451567,-0.28310762669024003,0.3571523618099564,-0.1075535375966087
DLC1,13,indianred,indianred,2,-0.3254880640965271,-0.011562717697558978,0.550500455552239,0.2883704098003642,-0.2972732129598473,-0.18880017277043637,0.3650291339312496,0.3740893095833503
ITSN2,18,indianred,indianred,2,-0.688944906353641,-0.26980791924393205,0.5492547624320347,0.17407378583862418,-0.31837513759541847,0.12763998650405292,0.5033744590018304,-0.168972357852442
