,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
RPL10A,24,black,black,0,-0.05708258855279876,-0.43884947214469167,-0.5773174633381573,-0.3033008435934882,-0.3735381486493018,-0.4913048343446666,-0.32195426837110575,-0.4509051381905245,0.6663204957034916,-0.49785138272813567,-0.3726337692143609
RPS3A,24,black,black,0,-0.11658129282442968,-0.3075435069319884,-0.5941029315055024,-0.2465418217265688,-0.40656289564272735,-0.4022024118644607,-0.24720745842543218,-0.44016284691301427,0.671853210280286,-0.4944106808263969,-0.3226549550933225
RPS4X,24,black,black,0,-0.12389045633218392,-0.35711075614537424,-0.5088797227486059,-0.24183024665678762,-0.5066720636648439,-0.4489665370644469,-0.2896518020590591,-0.38469645042430317,0.6682698382969465,-0.5207035173865363,-0.33632772661470495
UQCR11,22,black,black,0,-0.1273731183629949,-0.23871985007319138,-0.3120434560253137,-0.0342695812624568,0.17252773192441426,-0.1472698884252231,0.025200546058020957,-0.06659350732538223,0.23073224570026954,-0.16270261464844096,-0.2583365977131373
RPS14,23,black,black,0,-0.135736938375866,-0.42215584207477297,-0.6138306314973638,-0.30246601078156654,-0.4532765025658688,-0.5264479209329602,-0.37836796640014003,-0.6648031888824728,0.955426931347992,-0.5957172013904677,-0.4212203265716173
ACTG1,24,black,black,0,-0.1419142649188049,-0.2797879822688121,-0.4945942122257817,-0.19344146956104005,-0.4828401899637653,-0.39358842179706677,-0.2197288258550103,-0.4004881253174084,0.5898828959664485,-0.43245054363027463,-0.29356658088438636
RPL8,24,black,black,0,-0.1527844734662977,-0.3410014369385957,-0.5450300795340479,-0.20245543787315315,-0.4705144579684889,-0.4070700113784299,-0.28432171866282674,-0.42521221266996556,0.6843504009783274,-0.4547052467315638,-0.2952327968665248
NDUFA4,24,black,black,0,-0.16856814475251458,-0.1550474556577545,-0.3535198783816387,-0.11475086840550248,-0.4023154935897291,-0.31934944189956316,-0.14261471916711546,-0.3235905392590819,0.4508744273372963,-0.2960546316008138,-0.28881476718422594
COX4I1,24,black,black,0,-0.16886994517626047,-0.2601593054444861,-0.43175620832429223,-0.19108407244564524,-0.5005884801070154,-0.4482439673809244,-0.19690158845187591,-0.39579839758150726,0.6448802466176301,-0.49419786360193513,-0.33204640340105057
RPL31,23,black,black,0,-0.17532991748415241,-0.3961892144117632,-0.5825212075673397,-0.2567558179041175,-0.4186621719598718,-0.4878188557981853,-0.36549947683501754,-0.671101061106552,0.9555225594505433,-0.5521280937543092,-0.4241115850916052
RPS15,23,black,black,0,-0.20084158375842526,-0.3472212088651009,-0.5760549071359297,-0.233983246801372,-0.4480148370743689,-0.4642609096245651,-0.3283503091975326,-0.6557846920263763,0.9560216092849749,-0.5444472380600007,-0.3722968662702272
FAU,23,black,black,0,-0.20314080340958338,-0.38655725179872447,-0.5572900504273898,-0.23997456858837737,-0.45203573881762804,-0.4539779937418162,-0.34517328192407837,-0.6684157948889506,0.9549583266369849,-0.5320145142033467,-0.36249549606168135
RPS25,23,black,black,0,-0.20968622195381237,-0.37076935078230844,-0.5783116096209877,-0.22531759111119187,-0.4401947327125627,-0.4532783601410099,-0.3334584341243064,-0.6387625189256013,0.9557757144671329,-0.5267862198014678,-0.3704231298627776
TPT1,24,black,black,0,-0.23651500711987697,-0.30454805228663195,-0.4773307116167311,-0.11935447678373984,-0.46376381025728186,-0.36893915579121045,-0.21309951720711737,-0.3832656621291112,0.6580503490121156,-0.36829964646699775,-0.24166602103462723
RPL18A,23,black,black,0,-0.2423683143453722,-0.29217343712010646,-0.5560762166578537,-0.18905771185417317,-0.42081707586723194,-0.4040930260291592,-0.2814886542870275,-0.6493547040436015,0.9566347264958448,-0.5062202503915255,-0.3445183783802341
HNRNPK,25,black,black,0,-0.27592853946296964,-0.2116177098954523,-0.17708939268294266,0.13432442053947385,-0.45095110024962143,0.03424109787446785,-0.052123410107860826,0.29873153341770037,0.3381259476908431,-0.13297931923125517,-0.1485742648929668
PPIA,23,black,black,0,-0.32389351727961,-0.2924397013042108,-0.4605356369890335,-0.10473673719354129,-0.49388505384334835,-0.392817662952279,-0.30312019054764283,-0.5231086474523745,0.9267236499882702,-0.4571588109793491,-0.32209874733309773
RPL18,23,black,black,0,-0.32663751142113545,-0.28756900546708447,-0.48037025403323425,-0.10558728086578024,-0.40561090066861666,-0.3593501519255909,-0.23590486366409535,-0.6030932145274767,0.9518714112098,-0.4413574484931592,-0.2899975113245204
RPL15,23,black,black,0,-0.354990490953236,-0.31106970748300017,-0.49076289393127304,-0.0631335074588564,-0.38428658668044624,-0.3505136350843048,-0.2687110907539762,-0.5643069140278543,0.9442020410918779,-0.4186332146461076,-0.30440756230742744
DCXR,20,black,black,0,-0.41930663327875545,0.19749351156884698,-0.27271756920142926,0.21831932788194916,-0.43985530858036065,-0.03694722747740218,0.07171363455682782,-0.30443476487814436,0.4848629578371982,-0.1587547877927426,0.2890609023488428
CALR,24,black,black,0,-0.4243212612829372,0.039592916270361815,-0.18162830066881733,0.18728294530339298,-0.33680211707748553,-0.013757653900953098,-0.026469033779014012,-0.09092027142955696,0.35055856465168767,-0.07605549791605912,0.01832153675305396
PIK3R1,24,black,black,0,-0.4267967583935599,-0.10705589796882332,-0.3129783885396368,0.12150946943132013,-0.286808371284952,-0.11122671451485516,0.051515153316828655,-0.1763180371727192,0.5133625135203854,-0.1777266676019564,-0.12895233559033165
RACK1,23,black,black,0,-0.43537399238680075,-0.22286259279447365,-0.37330894976713125,0.023979893696915274,-0.4560477671504462,-0.2915303976371962,-0.19702978037032165,-0.5323040067980619,0.927293635496211,-0.32642185754424136,-0.26356760993750394
EEF1D,23,black,black,0,-0.43541844591920653,-0.22149295775115213,-0.3826189845575854,0.02286019399638756,-0.43139328703243957,-0.2689540181546308,-0.19309412922541383,-0.5099796967421637,0.9267048426961171,-0.308442016039258,-0.1995896135970432
DDX3X,23,black,black,0,-0.43840159248914645,-0.012011557615708802,-0.06974737693344257,0.33006853455586593,0.33166061197125973,0.17109291971289778,0.3046264636369529,0.15943883859566968,0.11180298973133347,0.17264664031901436,0.05171458077580522
BRAF,23,black,black,0,-0.4622108349345533,0.3583990824562279,-0.036671070188743195,0.32580226780869487,-0.19490238013562824,0.09287765965631839,0.5875756578872837,0.1711264831244951,0.2018296800001486,0.08337014776398216,0.010510936625315746
CEBPD,22,black,black,0,-0.46816373318501425,-0.19097493326769877,-0.17820846111003785,0.1622853908618815,-0.4108127489001937,-0.1608375521430153,-0.12151947985310038,-0.003521626398410926,0.6868344975642033,-0.1445268618788278,-0.24725137144863235
HINT1,22,black,black,0,-0.4744511207538444,-0.15552882878231625,-0.22724268293033786,0.18835890397074226,-0.4689128486013231,-0.09990915489753699,-0.0685261331934688,0.022244223188051908,0.6653240042799428,-0.21279196497220856,-0.20893298541121103
KLF9,20,black,black,0,-0.4745593047141726,0.2105417198700058,-0.168801607897432,0.2929783784835219,-0.27316437473609173,-0.1155450318360133,0.15471832166746097,-0.26571815466806836,0.45975999500813747,-0.07668555287881527,-0.05612428058152285
ATP5F1B,21,black,black,0,-0.4795251684790517,-0.1497556846395744,-0.17254163171301679,0.22388290789076667,0.09236491524227446,-0.046016946312407624,0.0326197586911602,0.042316284473197324,0.5717557365483151,-0.028275196356435446,-0.20395148521518
SCP2,22,black,black,0,-0.48102251779410454,0.015390721081852394,0.29612116103138636,0.36798127865805147,0.23771394280580208,0.036564765158399515,0.20486559412852845,-0.027231346381449282,0.15936049169516261,0.2526149103644171,0.09237129040875086
CHCHD2,21,black,black,0,-0.48268805548168486,-0.11694240738853527,-0.22713009441508672,0.26865923927878316,-0.3079477428363718,-0.10163668236312476,0.20260898706472255,-0.20476398236669513,0.5494130600915211,-0.19078679086739994,-0.1681633908012583
NME2,21,black,black,0,-0.4872804870779518,-0.03639960763700731,-0.24768499711965217,0.22885398806716323,-0.4222369607617189,-0.02049479547357463,0.22942790257906123,-0.2702507459900418,0.5655964227513968,-0.11195360751086919,0.34854667004793527
GPX4,21,black,black,0,-0.4955856122782867,-0.20104091659329354,0.08019659524977767,0.2361250248761957,0.11353300309634962,-0.10097030783783956,0.00163105198831349,-0.3524914427548597,0.5804069378837331,-0.005566159884662564,-0.1457971351486505
ALDH1A1,20,black,black,0,-0.5168356457365937,-0.10684337026910148,0.20612739496181112,0.3490715901682562,-0.35727870011365903,-0.0046058246740786025,-0.0787067140718332,0.09405120899898924,0.4464753223530324,0.021635742939116184,-0.10600502010379852
GLUL,21,black,black,0,-0.5321580703862338,0.1629161134780244,-0.2260152249762238,0.2900971480684012,-0.4107107907197346,-0.012997102476813979,0.12451166781946163,-0.2734791195372537,0.5287611711271324,-0.07759175811176199,-0.13088922017875906
TMEM123,22,black,black,0,-0.535442685896869,0.4538482624423562,0.11629352395258877,0.4883917031615516,-0.24571869379465786,0.22914805599805838,0.42195509759997857,0.1528120022579229,0.03810534655594518,0.1984454385941315,0.19526421822730852
CLTC,21,black,black,0,-0.5444253550644383,0.4746021859178885,0.1229212498292141,0.5315322422600115,-0.18546182486056717,0.3504198108460901,0.39705324554771904,0.198291915415596,-0.053074383444337785,0.3231260129095657,0.6018627900103095
ACSL1,21,black,black,0,-0.6047179208762902,0.0057142448956793955,-0.1275128629720484,0.39420509999117836,-0.33779962116236917,0.11319855689515904,0.09738871536930066,0.1573143694322917,0.49633847058968084,0.03080253929665971,-0.07371215831611778
ZFAND5,22,black,black,0,-0.6097039711209309,0.0010496749459677236,-0.12006520828353225,0.3438469665591993,-0.3666469475617602,-0.00562689587198618,0.032188853938564625,0.07260582911966874,0.6411571541882402,-0.021721861974336832,-0.12478441753750022
TSC22D3,25,black,black,0,-0.6246690915196135,0.28318812205714905,-0.06358300612326144,0.39271709315527825,0.015737836776683962,0.07333932895664558,0.3896152456292026,-0.06282538436899751,0.5304507993009581,0.08308151995335639,0.09504452466892739
MT2A,22,black,black,0,-0.6315442282911778,0.04991425686718213,-0.14733199783859532,0.3639385641313759,-0.3095670994010642,0.14412760769400135,0.022311318406886143,-0.237433118806019,0.6374621586453657,0.04073204587211304,0.4057843501985779
AL391117-1,17,black,black,0,-0.675909416376828,-0.004203991687787739,0.055037986981407376,0.5112808755424818,0.014722664475076714,0.4386788239073565,0.33375022097638307,0.19691955336023514,0.22326833191844236,0.43469430224605643,-0.012517212339488827
EEF2,25,black,black,0,-0.7373808815163898,0.014180748290211624,-0.04396070645201938,0.40772773139252333,-0.05822931662046757,0.25175453321854485,0.16797413765086336,-0.2460176518296594,0.5955738217031955,0.1428592682637184,0.005361412835645825
SCARB2,21,black,black,0,-0.7717942617085984,0.13914458117211526,0.06768209061635608,0.5480158019623566,0.1458173612085113,0.49385760634157466,0.27829099936711327,-0.07376860664422724,0.40518068723501555,0.29450710548133024,0.04949792189569177
